id,State,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,Issue_Year,Month,Month Name,Quarter,Annual_Income_Band,Interest_Rate_Band,DTI_Band,Empt_Lgth_Experience_Group
294643,Maryland,INDIVIDUAL,3 years,Datapoint,D,RENT,"Tuesday, August 3, 2021","Wednesday, December 15, 2021","Thursday, November 4, 2021",Fully Paid,"Friday, November 5, 2021",294640,Debt consolidation,D3, 36 months,Not Verified,57000,0.2305,118.34,0.1324,3500,15,4260,2021,8,August,3,Middle Income,High Interest,High DTI,Early Career
312516,Oregon,INDIVIDUAL,5 years,"Gsl Properties, Inc.",D,RENT,"Wednesday, August 4, 2021","Tuesday, August 10, 2021","Wednesday, August 11, 2021",Fully Paid,"Thursday, August 12, 2021",312506,Debt consolidation,D2, 36 months,Not Verified,83000,0.1424,175.01,0.1292,25000,26,5565,2021,8,August,3,Upper Middle Income,High Interest,Moderate DTI,Mid Career
362395,California,INDIVIDUAL,8 years,Bio-Rad Laboratories,D,RENT,"Wednesday, August 11, 2021","Sunday, May 16, 2021","Friday, November 12, 2021",Fully Paid,"Tuesday, November 1, 2022",371755,Debt consolidation,D3, 36 months,Not Verified,51012,0.1381,222.13,0.1399,6500,25,8117,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Experienced
364919,Florida,INDIVIDUAL,< 1 year,Innovative Senior Care,D,RENT,"Thursday, August 12, 2021","Friday, November 12, 2021","Friday, November 12, 2021",Fully Paid,"Tuesday, November 1, 2022",375733,Debt consolidation,D1, 36 months,Not Verified,77004,0.1856,677.36,0.1336,20000,25,24385,2021,8,August,3,Upper Middle Income,High Interest,Moderate DTI,Long Term Employee
292175,Maryland,INDIVIDUAL,< 1 year,Trax International,D,RENT,"Tuesday, August 3, 2021","Wednesday, November 3, 2021","Thursday, November 4, 2021",Fully Paid,"Friday, November 5, 2021",292172,Debt consolidation,D3, 36 months,Not Verified,40000,0.1173,540.96,0.1324,16000,12,19474,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Long Term Employee
286955,Connecticut,INDIVIDUAL,< 1 year,Consumers Union,D,RENT,"Tuesday, August 3, 2021","Wednesday, November 3, 2021","Wednesday, November 3, 2021",Fully Paid,"Thursday, November 4, 2021",286952,Debt consolidation,D4, 36 months,Not Verified,48000,0.2275,373.56,0.1355,11000,15,13448,2021,8,August,3,Middle Income,High Interest,High DTI,Long Term Employee
365714,Utah,INDIVIDUAL,10+ years,The Dannon Company,D,RENT,"Thursday, August 12, 2021","Sunday, May 16, 2021","Sunday, November 7, 2021",Fully Paid,"Monday, November 8, 2021",376895,Debt consolidation,D4, 36 months,Not Verified,50004,0.1063,520.37,0.1505,15000,24,18638,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Long Term Employee
347872,New Jersey,INDIVIDUAL,4 years,Surgical Reimbursement Specialists,D,RENT,"Thursday, August 5, 2021","Sunday, May 16, 2021","Saturday, November 6, 2021",Fully Paid,"Sunday, November 7, 2021",348631,Debt consolidation,D3, 36 months,Not Verified,57996,0.1328,169.05,0.1324,5000,17,6086,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Mid Career
364740,Texas,INDIVIDUAL,6 years,Holiday Inn,D,RENT,"Thursday, August 12, 2021","Friday, November 12, 2021","Friday, November 12, 2021",Fully Paid,"Tuesday, November 1, 2022",375472,Debt consolidation,D4, 36 months,Not Verified,65000,0.0495,411.89,0.143,12000,8,14828,2021,8,August,3,Upper Middle Income,High Interest,Low DTI,Experienced
350206,California,INDIVIDUAL,1 year,Kaiser Permanente,D,RENT,"Friday, August 6, 2021","Thursday, October 7, 2021","Monday, October 4, 2021",Fully Paid,"Tuesday, October 5, 2021",352184,Debt consolidation,D1, 36 months,Not Verified,42000,0.0571,251.3,0.1261,7500,9,8748,2021,8,August,3,Middle Income,High Interest,Low DTI,New Employee
363367,New York,INDIVIDUAL,1 year,Wpp Company,D,RENT,"Wednesday, August 11, 2021","Wednesday, November 3, 2021","Wednesday, November 3, 2021",Fully Paid,"Thursday, November 4, 2021",373300,Debt consolidation,D3, 36 months,Not Verified,75000,0.1198,273.39,0.1399,8000,16,9696,2021,8,August,3,Upper Middle Income,High Interest,Moderate DTI,New Employee
364291,Ohio,INDIVIDUAL,10+ years,Wkyc-Tv Inc.,D,RENT,"Thursday, August 12, 2021","Monday, November 1, 2021","Monday, November 1, 2021",Fully Paid,"Tuesday, November 2, 2021",374781,Debt consolidation,D1, 36 months,Not Verified,51996,0.1819,677.36,0.1336,20000,23,23811,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Long Term Employee
306726,California,INDIVIDUAL,10+ years,Department Of Aging And Adult Services,D,RENT,"Tuesday, August 3, 2021","Tuesday, December 7, 2021","Wednesday, November 3, 2021",Fully Paid,"Thursday, November 4, 2021",306589,Debt consolidation,D2, 36 months,Not Verified,45000,0.1989,269.25,0.1292,8000,20,9771,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Long Term Employee
360929,California,INDIVIDUAL,10+ years,Visalia Times Delta,D,RENT,"Wednesday, August 11, 2021","Sunday, May 16, 2021","Thursday, November 11, 2021",Fully Paid,"Friday, November 12, 2021",368953,Debt consolidation,D3, 36 months,Not Verified,48686,0.1011,410.08,0.1399,12000,14,14770,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Long Term Employee
359168,Nevada,INDIVIDUAL,3 years,Jolley Urga Wirth Woodbury & Standish,D,RENT,"Tuesday, August 10, 2021","Tuesday, March 16, 2021","Monday, September 6, 2021",Fully Paid,"Tuesday, September 7, 2021",366223,Debt consolidation,D2, 36 months,Not Verified,95000,0.1768,816.43,0.1367,24000,28,25782,2021,8,August,3,Upper Middle Income,High Interest,Moderate DTI,Early Career
369355,California,INDIVIDUAL,6 years,Acsc,D,RENT,"Thursday, August 12, 2021","Thursday, January 14, 2021","Wednesday, December 1, 2021",Fully Paid,"Thursday, December 2, 2021",385059,Debt consolidation,D3, 36 months,Not Verified,44000,0.183,345.37,0.1474,10000,14,12433,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Experienced
361289,Minnesota,INDIVIDUAL,< 1 year,Minnesota Sports And Entertainemnt,D,RENT,"Wednesday, August 11, 2021","Wednesday, November 3, 2021","Wednesday, November 3, 2021",Fully Paid,"Thursday, November 4, 2021",369660,Debt consolidation,D4, 36 months,Not Verified,37200,0.2327,274.59,0.143,8000,6,9772,2021,8,August,3,Middle Income,High Interest,High DTI,Long Term Employee
346532,Virginia,INDIVIDUAL,< 1 year,Unknown,D,RENT,"Friday, August 6, 2021","Thursday, October 7, 2021","Thursday, October 7, 2021",Fully Paid,"Friday, October 8, 2021",346600,Debt consolidation,D4, 36 months,Not Verified,42000,0.1646,254.7,0.1355,7500,28,9011,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Long Term Employee
311148,California,INDIVIDUAL,8 years,"Brady Worldwide, Inc.",D,RENT,"Wednesday, August 4, 2021","Friday, November 5, 2021","Friday, November 5, 2021",Fully Paid,"Saturday, November 6, 2021",311135,Debt consolidation,D4, 36 months,Not Verified,148000,0.1014,339.6,0.1355,10000,20,12310,2021,8,August,3,High Income,High Interest,Moderate DTI,Experienced
326054,Virginia,INDIVIDUAL,< 1 year,Retired From Verizon New Jersey,D,RENT,"Wednesday, August 4, 2021","Sunday, May 16, 2021","Thursday, November 4, 2021",Fully Paid,"Friday, November 5, 2021",326038,Debt consolidation,D2, 36 months,Not Verified,18492,0.0941,168.28,0.1292,5000,14,6058,2021,8,August,3,Low Income,High Interest,Low DTI,Long Term Employee
363233,New York,INDIVIDUAL,2 years,Bristol-Myers Squibb Company,D,RENT,"Wednesday, August 11, 2021","Friday, December 3, 2021","Friday, November 12, 2021",Fully Paid,"Tuesday, November 1, 2022",372892,Debt consolidation,D2, 36 months,Not Verified,250000,0.1051,340.18,0.1367,10000,19,12246,2021,8,August,3,High Income,High Interest,Moderate DTI,Early Career
347722,California,INDIVIDUAL,2 years,Stanford University,D,RENT,"Thursday, August 5, 2021","Tuesday, December 14, 2021","Saturday, November 6, 2021",Fully Paid,"Sunday, November 7, 2021",348424,Debt consolidation,D2, 36 months,Not Verified,39996,0.1629,168.28,0.1292,5000,20,6073,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Early Career
286636,Connecticut,INDIVIDUAL,2 years,Genuine Parts Company,D,RENT,"Tuesday, August 3, 2021","Sunday, May 16, 2021","Sunday, August 8, 2021",Fully Paid,"Monday, August 9, 2021",286633,Debt consolidation,D3, 36 months,Not Verified,37692,0.2066,444.6,0.1324,13150,18,13842,2021,8,August,3,Middle Income,High Interest,High DTI,Early Career
360319,California,INDIVIDUAL,3 years,South Pasadena Convalesent,D,RENT,"Thursday, August 12, 2021","Sunday, November 14, 2021","Friday, November 12, 2021",Fully Paid,"Tuesday, November 1, 2022",368030,Debt consolidation,D2, 36 months,Not Verified,25000,0.2434,110.56,0.1367,3250,17,3980,2021,8,August,3,Low Income,High Interest,High DTI,Early Career
332499,Pennysylvania,INDIVIDUAL,9 years,Independence Blue Cross,D,RENT,"Wednesday, August 4, 2021","Tuesday, September 14, 2021","Saturday, September 11, 2021",Fully Paid,"Sunday, September 12, 2021",328729,Debt consolidation,D2, 36 months,Not Verified,34000,0.2033,154.82,0.1292,4600,22,5335,2021,8,August,3,Middle Income,High Interest,High DTI,Experienced
350826,Pennysylvania,INDIVIDUAL,3 years,Olin Partnership,D,RENT,"Saturday, August 7, 2021","Sunday, May 16, 2021","Sunday, November 7, 2021",Fully Paid,"Monday, November 8, 2021",353131,Debt consolidation,D1, 36 months,Not Verified,48500,0.2056,252.2,0.1286,7500,25,9079,2021,8,August,3,Middle Income,High Interest,High DTI,Early Career
361634,New York,INDIVIDUAL,1 year,Consolidated,D,RENT,"Wednesday, August 11, 2021","Wednesday, September 15, 2021","Thursday, November 11, 2021",Fully Paid,"Friday, November 12, 2021",370283,Debt consolidation,D2, 36 months,Not Verified,60000,0.1254,340.18,0.1367,10000,16,12246,2021,8,August,3,Upper Middle Income,High Interest,Moderate DTI,New Employee
294636,Nevada,INDIVIDUAL,2 years,Palms Casino,D,RENT,"Wednesday, August 4, 2021","Thursday, November 4, 2021","Thursday, November 4, 2021",Fully Paid,"Friday, November 5, 2021",294633,Debt consolidation,D3, 36 months,Not Verified,49992,0.2489,253.58,0.1324,15000,28,9129,2021,8,August,3,Middle Income,High Interest,High DTI,Early Career
311392,California,INDIVIDUAL,1 year,Ucla,E,RENT,"Wednesday, August 4, 2021","Friday, November 5, 2021","Friday, November 5, 2021",Fully Paid,"Saturday, November 6, 2021",311364,Debt consolidation,E1, 36 months,Not Verified,66000,0.2149,513.98,0.1418,15000,38,18545,2021,8,August,3,Upper Middle Income,High Interest,High DTI,New Employee
367224,Massachusetts,INDIVIDUAL,1 year,Iandoli  And  Desai  P.C.,E,RENT,"Thursday, August 12, 2021","Wednesday, September 8, 2021","Wednesday, September 8, 2021",Fully Paid,"Thursday, September 9, 2021",380592,Debt consolidation,E2, 36 months,Not Verified,39996,0.1575,316.42,0.16,9000,14,9885,2021,8,August,3,Middle Income,High Interest,Moderate DTI,New Employee
328105,California,INDIVIDUAL,< 1 year,Department Of Corrections,E,RENT,"Wednesday, August 4, 2021","Sunday, May 16, 2021","Wednesday, October 6, 2021",Fully Paid,"Thursday, October 7, 2021",328080,Debt consolidation,E2, 36 months,Not Verified,50000,0.2059,289.14,0.145,8400,10,10184,2021,8,August,3,Middle Income,High Interest,High DTI,Long Term Employee
363405,California,INDIVIDUAL,< 1 year,At&T,E,RENT,"Wednesday, August 11, 2021","Wednesday, November 10, 2021","Monday, November 8, 2021",Fully Paid,"Tuesday, November 9, 2021",373362,Debt consolidation,E3, 36 months,Not Verified,46000,0.125,419.35,0.1557,12000,9,15043,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Long Term Employee
353203,New York,INDIVIDUAL,< 1 year,This Is Pop,E,RENT,"Sunday, August 8, 2021","Friday, May 14, 2021","Monday, November 8, 2021",Fully Paid,"Tuesday, November 9, 2021",356746,Debt consolidation,E3, 36 months,Not Verified,27500,0.079,173.5,0.1507,5000,11,6246,2021,8,August,3,Low Income,High Interest,Low DTI,Long Term Employee
299146,New York,INDIVIDUAL,< 1 year,New York & Company,E,RENT,"Tuesday, August 3, 2021","Friday, April 16, 2021","Tuesday, August 10, 2021",Fully Paid,"Wednesday, August 11, 2021",280252,Debt consolidation,E3, 36 months,Not Verified,75000,0.1469,691.55,0.1482,20000,14,21399,2021,8,August,3,Upper Middle Income,High Interest,Moderate DTI,Long Term Employee
307256,California,INDIVIDUAL,< 1 year,Spherion,E,RENT,"Tuesday, August 3, 2021","Wednesday, November 3, 2021","Thursday, November 4, 2021",Fully Paid,"Friday, November 5, 2021",307097,Debt consolidation,E1, 36 months,Not Verified,65160,0.1462,568.81,0.1418,16600,19,20477,2021,8,August,3,Upper Middle Income,High Interest,Moderate DTI,Long Term Employee
287491,kentucky,INDIVIDUAL,8 years,Jefferson County Public Schools,E,RENT,"Tuesday, August 3, 2021","Wednesday, November 3, 2021","Wednesday, November 3, 2021",Fully Paid,"Thursday, November 4, 2021",287488,Debt consolidation,E2, 36 months,Not Verified,74784,0.2461,516.32,0.145,15000,21,18620,2021,8,August,3,Upper Middle Income,High Interest,High DTI,Experienced
354444,South Carolina,INDIVIDUAL,5 years,"John Braddocks, Inc.",F,RENT,"Monday, August 9, 2021","Tuesday, November 9, 2021","Wednesday, November 10, 2021",Fully Paid,"Thursday, November 11, 2021",358506,Debt consolidation,F4, 36 months,Not Verified,35000,0.2942,135.41,0.1696,4250,15,4891,2021,8,August,3,Middle Income,High Interest,Very High DTI,Mid Career
366783,New Jersey,INDIVIDUAL,6 years,"Quest Title Agency, Inc.",B,RENT,"Thursday, August 12, 2021","Friday, November 12, 2021","Friday, November 12, 2021",Fully Paid,"Tuesday, November 1, 2022",379566,Debt consolidation,B5, 36 months,Not Verified,60000,0.2109,45.81,0.1221,4000,18,1650,2021,8,August,3,Upper Middle Income,High Interest,High DTI,Experienced
358905,Connecticut,INDIVIDUAL,3 years,Patriot National Bank,C,RENT,"Tuesday, August 10, 2021","Friday, April 16, 2021","Thursday, November 11, 2021",Fully Paid,"Friday, November 12, 2021",365795,Debt consolidation,C3, 36 months,Not Verified,38000,0.0906,517.87,0.1241,15500,32,18643,2021,8,August,3,Middle Income,High Interest,Low DTI,Early Career
353675,California,INDIVIDUAL,3 years,Allstate Insurance,D,RENT,"Sunday, August 8, 2021","Tuesday, December 7, 2021","Saturday, November 6, 2021",Fully Paid,"Sunday, November 7, 2021",357398,Debt consolidation,D5, 36 months,Not Verified,32400,0.2385,167.76,0.1412,4900,10,6033,2021,8,August,3,Middle Income,High Interest,High DTI,Early Career
353062,California,INDIVIDUAL,3 years,Everest National Insurance Company,C,RENT,"Sunday, August 8, 2021","Tuesday, March 16, 2021","Monday, November 8, 2021",Fully Paid,"Tuesday, November 9, 2021",356532,Debt consolidation,C5, 36 months,Not Verified,79000,0.1092,187.45,0.1254,7000,23,6748,2021,8,August,3,Upper Middle Income,High Interest,Moderate DTI,Early Career
70348,Illonois,INDIVIDUAL,4 years,City Lights Ltd,C,RENT,"Tuesday, August 3, 2021","Sunday, May 16, 2021","Tuesday, October 5, 2021",Fully Paid,"Wednesday, October 6, 2021",280311,Debt consolidation,C5, 36 months,Not Verified,78000,0.088,320.19,0.1229,9600,27,11341,2021,8,August,3,Upper Middle Income,High Interest,Low DTI,Mid Career
368493,California,INDIVIDUAL,< 1 year,Mastech/Kaiser Permanente,C,RENT,"Thursday, August 12, 2021","Friday, October 1, 2021","Saturday, October 2, 2021",Fully Paid,"Sunday, October 3, 2021",383054,Debt consolidation,C5, 36 months,Not Verified,60000,0.0712,511.14,0.1379,15000,14,16924,2021,8,August,3,Upper Middle Income,High Interest,Low DTI,Long Term Employee
320318,Florida,INDIVIDUAL,1 year,"Arbor Properties, Inc.",D,RENT,"Wednesday, August 4, 2021","Thursday, November 4, 2021","Thursday, November 4, 2021",Fully Paid,"Friday, November 5, 2021",320306,Debt consolidation,D1, 36 months,Not Verified,30900,0.2283,134.03,0.1261,4000,14,4825,2021,8,August,3,Middle Income,High Interest,High DTI,New Employee
345567,California,INDIVIDUAL,< 1 year,Unknown,D,RENT,"Wednesday, August 4, 2021","Thursday, July 15, 2021","Friday, November 5, 2021",Fully Paid,"Saturday, November 6, 2021",345563,Debt consolidation,D2, 36 months,Not Verified,19368,0.1506,153.98,0.1292,6700,16,5543,2021,8,August,3,Low Income,High Interest,Moderate DTI,Long Term Employee
251682,Washington,INDIVIDUAL,1 year,Wal-Mart,A,RENT,"Monday, August 2, 2021","Monday, September 13, 2021","Tuesday, November 2, 2021",Fully Paid,"Wednesday, November 3, 2021",251355,Debt consolidation,A1, 36 months,Not Verified,17573,0.127,93.14,0.0737,3000,8,3353,2021,8,August,3,Low Income,Low Interest,Moderate DTI,New Employee
213020,Nevada,INDIVIDUAL,8 years,Insync Show Productions,A,RENT,"Sunday, August 1, 2021","Sunday, February 14, 2021","Tuesday, October 5, 2021",Fully Paid,"Wednesday, October 6, 2021",212984,Debt consolidation,A3, 36 months,Not Verified,49896,0.1037,218.55,0.0775,7000,29,7818,2021,8,August,3,Middle Income,Low Interest,Moderate DTI,Experienced
347485,Georgia,INDIVIDUAL,10+ years,Wal-Mart,A,RENT,"Thursday, August 5, 2021","Thursday, August 5, 2021","Saturday, August 7, 2021",Fully Paid,"Sunday, August 8, 2021",348047,Debt consolidation,A1, 36 months,Not Verified,35004,0.071,36.48,0.0737,1500,48,1189,2021,8,August,3,Middle Income,Low Interest,Low DTI,Long Term Employee
358826,Oregon,INDIVIDUAL,2 years,Army National Guard,C,RENT,"Tuesday, August 10, 2021","Friday, November 5, 2021","Sunday, October 3, 2021",Fully Paid,"Monday, October 4, 2021",365660,Debt consolidation,C5, 36 months,Not Verified,28000,0.1209,216.38,0.06,7000,7,7793,2021,8,August,3,Low Income,Low Interest,Moderate DTI,Early Career
244029,Louisiana,INDIVIDUAL,2 years,Retif,A,MORTGAGE,"Sunday, August 1, 2021","Saturday, October 2, 2021","Wednesday, August 11, 2021",Fully Paid,"Thursday, August 12, 2021",244014,Debt consolidation,A1, 36 months,Not Verified,35000,0.0765,24.84,0.0737,800,15,813,2021,8,August,3,Middle Income,Low Interest,Low DTI,Early Career
260368,Minnesota,INDIVIDUAL,< 1 year,First Lutheran,A,MORTGAGE,"Monday, August 2, 2021","Tuesday, October 5, 2021","Tuesday, August 10, 2021",Fully Paid,"Wednesday, August 11, 2021",255336,Debt consolidation,A2, 36 months,Not Verified,39600,0.0091,93.57,0.0768,3000,37,3074,2021,8,August,3,Middle Income,Low Interest,Low DTI,Long Term Employee
245190,Missouri,INDIVIDUAL,8 years,Embarq,C,MORTGAGE,"Monday, August 2, 2021","Sunday, May 16, 2021","Tuesday, November 2, 2021",Fully Paid,"Wednesday, November 3, 2021",244192,Debt consolidation,C5, 36 months,Not Verified,36000,0.1477,200.12,0.1229,6000,28,7204,2021,8,August,3,Middle Income,High Interest,Moderate DTI,Experienced
221264,Michigan,INDIVIDUAL,7 years,Pace Mechanica Services,C,MORTGAGE,"Sunday, August 1, 2021","Friday, December 10, 2021","Friday, December 10, 2021",Fully Paid,"Saturday, December 11, 2021",221224,Debt consolidation,C5, 36 months,Not Verified,100000,0.1582,498.51,0.1204,15000,45,17877,2021,8,August,3,High Income,High Interest,Moderate DTI,Experienced
238327,North Carolina,INDIVIDUAL,5 years,Aerodyn Wind Tunnel,C,MORTGAGE,"Monday, August 2, 2021","Sunday, May 16, 2021","Tuesday, November 2, 2021",Fully Paid,"Wednesday, November 3, 2021",220429,Debt consolidation,C4, 36 months,Not Verified,62500,0.1528,467.45,0.06,15000,41,17145,2021,8,August,3,Upper Middle Income,Low Interest,Moderate DTI,Mid Career
